Product name,Brand,Category,Rating,Review date,Review text
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","1","26 May 2020","Katanya shampoo anti dandruff (plus anti rambut rontok), tapi nyatanya ketombe malah jadi tambah banyak setelah selesai keramas. Ternyata ga cocok di aku. Yaa sudah akhirnya berhenti aja deh dan jadi duta shampoo lain aja. 😛"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","26 May 2020","Pake ini pas baru2 pindah ke rumah suami. Shampo lagi habis dan adanya ini aja. Jadilah dicoba pake ini. Wangi sihhhh, dingin juga pas dipake, tapi ini bikin rambut aku keraaasss huhuhu Rambut aku itu udah dimacem2in, jadi butuh kandungan yg lebih kayanya. Pake ini didiemin sebentar aja udah ilang busanya. Kering jadinya rambutku. Ga bisa emang dipaksain. Jadi maaf ya mba Anggun, aku pindah ke shampo lain 😁"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","25 May 2020","sama aja sih kayak yg lainnya.. okeoke aja gitu.. gaada yang wow seperti produk shampoo drugstore pada umumnya.. masalah rambut masih ada aja kok hehe ✌️ udah ngabisin 1 botol tapi mikir lagi mau repurchase apa ngga.. tp klo mau nyobain oke aja sih soalnya ga nambah masalah kulit kepala kalo di aku"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","07 May 2020","Bukan tipe ketombe tapi tipe rambut rontok aku tuh, dan pemakaian ini semakin bikin rambutku kering kasar dan rontok. memang ga da ketombe mungkin karena rambutku ga ketombean. alhasil ku kasih aja ke temen 1 botol gede. sayang bgt"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","07 May 2020","aku pake ini dulu bukan karena ketombean sih, tapi suka aja sama wanginya. selain itu, kalo habis keramas pake ini, rambutku jadi berasa ringan dan lembut banget. nggak lanjut pake lagi karena... emak pengen nyobain shampo lain 😂😂😂😂😂"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","03 May 2020","Selama ini nyari sampo buat rambut rontok aku bikin cape, sampo buat rambut rontok yg sering aku pake kaya bikin minyak/keringat pdhl keramas pagi tp malemnya udh gatel2 (ini yg aku ga kuat cepet bikin gatel2) kulit kepala juga lepek, trs coba pindah ke varian ini krn rambut aku jg trnyata ada ketombe wlwpn ga parah dan varian ini klaimnya bs ngatasin ketombe dan rambut rontok, pas pake enak siih rambut jd halus dan ga bikin rambut aku yg ngembang makin ngembang, aku liat siih ketombe emang kaya ilang gt dan rambut aku ga cepet lepek dan gatel2 yaah wlwpn untuk klaim mengurangi kerontokan blm aku dapetin"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","01 May 2020","Dulu pernah pakai shampoo ini, cuma ga begitu oke hasilnya.. karna rambutku rontok + ketombean, aku mencoba shampoo ini lagi dan hasilnya ukaay... gak bikin ketombean, dan di botolnya ada klaim mengurangi rontok.. itu gak works di aku.. mungkin mengurangi sedikit... yang aku suka dari shampoo ini adalah di hari kedua rambutku gak begitu lepek, bikin halus, lembut dan gak ngembang 😁 walau rontok masih tetap stay, tpi gappaa yg ptg gak lepek dan rambut halus 😍"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","21 Apr 2020","Love hate sebenernya sama produk satu ini, soalnya beda dengan varian anti hair fall. Kalau pake yg anti dandruff jadi ga ketombean tapi rambut rontok 😅 kalau pake yg anti hair fall rambut ga rontok tapi gampang berminyak dan ketombean 😅 suka bingung"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","21 Apr 2020","Enaknya pake shampo ini tuh busanya banyak,ngebantu menghilangkan minyak berlebih di kepala. Ketombe aku lumayan berkutang tp Entah kenapa pakai ini aku rada rontok banget, cuma gatau apa emang kurang vitamin aja rambutnya atau karna pakai ini. Tp overall wanginya endul bgt gais"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","16 Apr 2020","ini sih sampo dari zaman baheula aku banget, dulu aku belum terlalu keras sama kesehatan rambut, aku pakai ini tuh jadi malah ketombean terus rambut aku juga yang rontok malah nggak teratasi,cuman kelebihannya dari sampo ini adalah dia aromanya enak dan sok banget jadi aku nggak terlalu benci juga sama sampo ini"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","15 Apr 2020","This is the best shampoo that i have tried. I like it because besides cheap, it is also easy to buy at the store next to my house. I've been using this shampoo since high school and this works to overcome the loss in my hair. I also like the fragrance,it's very refreshing."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","15 Apr 2020","Shampoo dari zaman SMP sampe sekarang. Pernah coba pake shampoo lain tapi tetep kurang gitu. Rambutku berminyak, ketombean juga. Pake ini ketombe masih ada sih dikit tapi, minyakan juga berkurang, dan rambut jadi alus gitu diatur gampang. Wanginya juga gak terlalu nyengat."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","14 Apr 2020","untuk yang ketombean dan gampang lepek, jujur ini shampoo bagus bgt. sebenernya gue ga ketombean cuma gue risih bgt kalo rambut udh lepek soalnya gue nyatok terus kan jd gampang lepek. tapii pake shampoo ini tuh bisa tahan keramas 2hari sekali tp di hari kedua nya masih belom lepek2 bgt dan blm bau (karena ini wanginya enak bgt sumpah dan nempel di rambut). soalnya sblm pake ini tuh keramas 2hari sekali tp hari keduanya pasti udh nguncir rambut karna udh lepek&jelek bgt dan agak bau. trus pas keringnya shampoo ini bikin bervolume dan hasilnya ga keset gitu masih ada lembutnya. cuma emg ini rada bikin rambut makin rontok dan notice sih semenjak pake shampoo ini rambut jd lebih banyak rontoknya tp karna suka hasilnya jd dipake terus dan baru panik skrg grgr rambut jd tipis bgt dan rontoknya ga sembuh2:((( sbnrnya recommend shampoo ini buat yang rambutnya ketombean tp gaada problem sm rambut rontok/rusak ya tp utk yang rontok mending jgn dehh. lagi mau nyari shampoo lain yang bisa nyembuhin rontok huhuhu:("
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","13 Apr 2020","Klaim nya sihh anti ketombe,tapi pas dipakai malah ketombean bangetttt.bikin rambut rontok jugaaa,wanginya enak sii tapi sayang nya gacocok di rambut akuu padahal sekeluarga pada pakai shampoo iniiiiii"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","12 Apr 2020","SUKA BGT SAMA WANGINYA🥰 gabikin rambut dan kulit kepala jadi kering dan bikin rambut aku halus banget dan lumayan flowy! untuk wanginya dia bisa tahan dari pagi sampai sore dan buat dipake aktivitas kaya panas panasan gitu wanginya malah tambah keluar💕 aku suka bgt dan aku selalu gunain ini dibarengin sama kondisionernya! over all aku suka💕"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","2","10 Apr 2020","Tipe orang yang sukaaaa banget gonta ganti shampoo. karena kebiasaan dari dulu, dulu pas kuliah masih kurang care sama kesehatan wajah dan rambut. akhirnya rambut jadi ketombean, rontok. kalo sekarang masih gonta gantj, tapi karena emang cari2 produk yang cocok buat ngilangin masalah rambut aku 😣😣😥"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","2","25 Mar 2020","gue tuh sebenarnya gaada masalah rambut ketombe gtu, gue pake ini karna shampo gue abis dan nyokap gue malah beliin ini karna dia lgi ketombean kan. akhirnya yaudah gue pake aja, tpi kok pas gue pake tuh lama kelamaan gue jdi ketombean ya? aneh bgt parah, kan ini shampo buat ngilangin ketombe tpi yg awalnya gue gaada ketombe malah jdi ketombean dan kulit kepala gue kering jdinya. di nyokap gue fine"" aja malahan, untungnya aja beli yg kecil, mungkin gue emg di takdirin ga cocok sm ni produk kali ya, sad amat☹"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","20 Mar 2020","aku emang suka banget nyobain shampoo baru, yg biasanya selalu berujung pada rambut rontok, ketombean dll. ujung2nya kalo udah capek, balik lg sama shampoo ini wkwk. untung banget harganya murah dan gampang ditemuin dimana2"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","19 Mar 2020","Awal2 pakai memang sesuai klaimnya, shampoo ini bener2 mengurangi ketombe di kulit kepalaku. Tapi yg aku ga suka ini juga bikin rambutku makin nambah rontoknya. Setelah pakai lumayan lama rasanya efek mengurangi ketombe berkurang, rambutku jadi sering berminyak dan ketombe masih sering muncul. Semenjak itu sampe sekarang jadi ga pernah repurchase shampoo ini lagi."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","14 Mar 2020","Love hate sama ni produk!! Suka nya karena wangi nya enak, yang kedua memang ampuh bikin ketombe hilang, tapi ga suka nya itu bikin rontok paraaah dan gampang gatel kulit kepala nya, jadi bingung sendiri harus terus pkai apa ganti yang lain,"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","14 Mar 2020","Sejauh ini, ini merk & Varian shampoo yg paling cocok dg kulit kepalaku yg berketombe & yg berminyak. Tapi aku masih punya masalah sama rambut rontok yg belum teratasi. Tapi untuk masalah ketombe, bisa dipercayakan sama shampoo ini 😎"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","12 Mar 2020","Aku suka banget pakai sahmpo ini , wanginya enak banget. aku suka beli yang kemasan [pump ini selain isinya juga langsung banyuak , dia juga jatuhnya jadi lebih murah dibanding beli sachetan .. dia juga bener2 bisa ilangin ketombe aku . rambut juga udah gak lepek lagi sekarang .."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","01 Mar 2020","sekarang lg pake shampo Pantene setelah lepas dr shampo Sunsilk, krn uda bertahun-tahun pake Sunsilk bosen jadinya pindah ke Pantene, gantian jg sama yg pink dan hitam...di rambut aku cuma melembutkan aja gak ada bisa memberantas ketombe, masih ada...cuma buat membersihkan rambut dan melembutkan aja aku suka ."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","26 Feb 2020","shampo ini tuh enak banget bau nya, kalo habis keramas rambut jadi lembut banget, tapi ga tau kenapa lama kelamaan ini shampo gak sesuai gitu sama klaim nya, malah balik bikin kepala ketombean gitu. padahal dulu pake ini karna emang pgn bersihin kulit kepala, mungkin juga sih karna udah jenuh kali ya kulitnya dan harus ganti juga. emang cocok-cocokan sih untuk masalah kulit. tapi ini emang sampo yang sebelumnya jadi kecintaan banget luvv"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","14 Feb 2020","udahlah paling cocok pake shampoo ini. pertama karena murah dan yg kedua emangvpaling bertahan tanpa ketombe trus rambut kasarku jd halus sih bs bertahan 3 hari ga keramas kalo shampoo lain kdang cm sehari doank ketombean lg."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","14 Feb 2020","sampo dari jaman ke jaman. sempet beralih coba sana sini balik lagi ke doi hehe suka banget wangi nya, bikin ketombe makin keluar loh (mudah ngebersihin) , btw ada yg ngerasa kalo pakai botolan lebih boros? haha i choose sachetan xD"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","12 Feb 2020","Bagus untuk menghilangkan dan mencegah ketombe. Wanginya enak bgt. Slalu beli yg size plg gede biar hemat, dan mmg packingnya juga lbh nyaman. Cuman agak bikin rambut kering. Mesti pake conditioner+vitamin rambut biar ga kering. Dulu pakenya merk lain yg anti ketombe juga, lbh lembab dan nyaman meski ga pake conditioner. Ntah kenapa, stlh bbrp tahun pemakaian, tiba2 jd ga cocok. Akhirnya coba pantene. Udah 8thn kyknya dan ttp cocok."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","01 Feb 2020","bener2 udah lama banget pake shampo ini. kayanya mulai dari udah gapake shampo bayi langsung pake inideh. aku gatau sih bikin ketombe berkurang atau ngga soalnya emang pga ketombean. gaada yang wow dari produk ini tapi juga ga buruk. wanginya enak sih pantene bangeett, perih kalo kena mata, pait kelo gasengaja kejilat 😭😭 ngapainsih aku jilat2 shampoo tuman banget heran 😭. gabikin rambutku jadi kaku kaya sapu huh soalnya rambutku emang tipis, dan ga lebat sama rambutku halus seperti seharusnya."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","2","31 Jan 2020","menurut aku sih biasa aja, ketombeku ga berkurang sedikit pun tapi ya ga nambah juga pakenya, terus abis nyampo pasti auto rambut jadi kering, padahal udah pake vitamin rambut, pake lama juga karna mama cocok pske ini jadi binggung bangett"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","28 Jan 2020","Shampo sejak smp wkwkwk no comment deh ini udh jadi cinta pertama rambutku, wanginya enak dan tahan 3 hari sih hasilnya rambut aku jadi agak lemes dan berkilau sih. Aku pake shampo sama kondisioner nya hasilnya lebih maksimal dan bikin rambut gampang diatur gak ngembang cuma dia gak bisa mengatasi maslah rambut rontok ku."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","21 Jan 2020","udah gak bisa move on dari shampo ini , buat ngilangin ketombe juga oke bgt , wanginya enak kayak bau candy gitu . untuk kemasan pump kayak gini mnurutku jadi praktis dan gak gampamg tumpah kalau ditaruh dikamar mandi ."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","17 Jan 2020","Pakai ini bukan karena ketombean, tapi karena wajah aku gampang muncul fungal acne jadi aku pakai shampoo yg mengandung kandungan anti bacterial yg ada di shampoo anti ketombe seperti ini. Untuk hasilnya dirambut aku jadi halus, mudah diatur, dan lumayan bisa control minyak dikulit kepala aku jadinya gak gampang lepek dan gak nimbulin fungal acne di dahi aku. Sebelumnya pakai variant hair fall eh jd muncul fungal acne huhu."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","10 Jan 2020","Udah lumayan lama pake sampo pantene anti dandruff ini , wanginya itu enak kayak permen karet gitu , dan awet juga baunya dirambutku . gak bikin rambut ku lepek , dan senengnya ketombe di rambut juga mulai ilang sekarang . rambut juga jadi halus gak gampang kusut ."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","08 Jan 2020","gilaa sih inii, aku suka banget banget bangett! jadi shampoo ini tuh wanginya enak banget, kayak wangi shampoo di salon, dan wanginya bener-bener tahan lamaa. bahkan, kalau aku ga keramas 3 hari, wanginya itu masih adaa, padahal aku sekolah setiap hari keringetan dan panas panas jugaa. gilaa sihh! trs wanginya yang kayak shampoo salon itu bikin kita kyk habis dr salon aja gitu rasanya setelah pake ini. untuk ketombenya, menurutku cukup berkurang sihh. udah gitu, rambut aku juga ga lepek setelah pakai ini, walaupun belom keramas 2 harian gitu. gilaa, cinta banget sama ini! must have, girls!"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","02 Jan 2020","Baguss! Reccomended banget si ini! sudah pakai dari lama dan emang bener bener ampuh buat ngusir ketombe,waktu parah parah nya setiap sore aku selalu keramasin pakai ini,sekitar 2mingguan ketombe jadi berkurang,ga banyak ketombe yang jatuh jatuh di baju lagi. 💕💕"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","27 Dec 2019","sampo kesayangan orang orang dirumah.. menghilangkan ketombe dengan cukup baik dan wanginya ga nyengat plus busa yang banyak membuat proses keramas menjadi lebih nikmat. sampo yang ga bikin lepek dan ga bikin gatel ini adalah favorit keluarga."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","26 Dec 2019","pake shampo ini udah lama bgt , dan emang udah jatuh cinta pake ini soalnya dia bener2 bisa usir ketombe dirambutku , selain ngatasin ketombe dia wanginya juga enak bgt awet juga dirambut . rambut juga makin halus dan ga lepek lagi ."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","23 Dec 2019","Udah hampir setahun pake sampo pantene yang anti dandruff ini , beneran enak kulit kepala yang awalnya sering gatel semenjak pake ini udah ga lagi . wanginya juga enak bgt . untuk anti ketombenya emang bener bgt kalau ketombeku maikin kesini makiin ilang aja sekarang . dan rambut uda ga lapek lagi."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","21 Dec 2019","beli ini waktu itu pas ketombe lagi banyak2nya . seneng bgt sekarang jadipake terus . pake ini udah skitar 3 bulanan ini , dan hasilnya emang bagus bgt selain ketombe ilang rambut juga udah ga lepek dan ga lepek lagi . over all oke bgt"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","19 Dec 2019","ampuh banget buat ngilangin ketombe. selain itu dia juga bikin rambut halus, plusnya lagi dia termasuk ke shampoo yang harganya terjangkau dong dan mudah ditemui dimanapun. rambutku gak jadi kasar setelah pakai ini padahal sebelumnya punya pengalaman sm shampoo anti ketombe merk lain dan bikin kasar banget."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","14 Dec 2019","shampoo ini kurang ampuh buat ngurangin ketombe. Tapi shampoo ini cukup bisa ngurangin gatal di kulit kepala. Shampoo ini juga gak bikin rambut jadi kering atau kaku. Rambut jadi kerasa lebih lembut setelah pemakaian. Wangi shampoo-nya menurutku juga lumayan segar. Repurchase? Maybe"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","14 Dec 2019","Hampir setahun pake ini , emang udah cocok bgt di aku . kulit kepala juga uda ga gatel2 semenjak pake sampo ini.. ketombe juga sekarang udah gak ada lagi , rambut lepek apa lagi udah gak lagi sekarang , rambut kerasa lebih halus dan wanginya enak"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","13 Dec 2019","Shampoo kesayangan bertahun-tahun. Masalah kulit kepalaku yang berketombe cuma bisa diselesaikan shampoo ini. Kalau ganti yang lain balik lagi ketombenya. Rambut tidak mudah lepek dan ringan kalau habis keramas."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","10 Dec 2019","udah hampir setengah tahun pake sampo ini , dampe kapanpun akan selalu pake ini , soalnya udah cocok di aku , ketombe kabur , rambut uda ga lepek , rambut jadi gampang diatur juga , dan senengnya itu wanginya enak seger gitu. untuk persediaan dirumah aku beli yang kemasan pump kayak gini tp untuk bepergian aku bawa yang sachet kalau enggak ya kemasan botol biasa."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","30 Nov 2019","Dulu dari sejak smp sampai kuliah pakenya shampo ini dan cocok aja. tapi sejak pindah ke daerah lain aku coba pake sampo ini ga cook lagi. mungkin suhu lingkungan juga berpengaruh kali ya makanya kalau pake ini di daerah yang sekarang ketombe ga ngaruh sama ini trus rambut juga jadi susah diatur"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","28 Nov 2019","beli shampoo ini karena shampoo gua yg biasanya (h&s supreme moisture) mulai ga ada atau susah ditemuin di minimarket akhirnya cari alternatif dulu dan nemu si pantene ini lagi promo yg 135ml apa ya 20k. gua ada masalah di scalp gua yaitu ketombe di scalp untuk shampoonya sendiri bagus kalo habis pake dan untuk ketahanan wangi bisa dibilang 12jam++ tp sayangnya setiap habis keramas pas rambut udah kering ujung2 rambut jadi kaya lebih kering gt kaya ga lembut gt deh intinya. tp so far so good dan masih bertahan sampe sekarang dan udah mau abis malahan kayanya."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","26 Nov 2019","Walopun sampo anti ketombe tapi gak bikin rambut kering, gue belom bisa pake sampo non sls, karena entah kenapa kalo yg busanya dikit suka berasa gak bersih, apalagi gue kulit kepalanya itu oily banget jd gampang banget gatel kalo keringatan dikit.. gue suka wanginya, kadang kalo lagi males gue bahkan bisa skip condi kalo pake ini, asal hair oil ttp kudu dipake sesudahnya, soalnya rambut keriting tanpa hair oil itu gersang hhahaha.. oya gue bukan tipe ketombe yg putih gitu lbh krn berminyak aja kulit kepala jd gatel, kalo pake ini berasa bersiiiih bgt kulit kepala gue.. love it"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","17 Nov 2019","dari umur 6 tahun always pake ini,sempet gonta ganti sampo si tapi ini doang yg cocok wkwk,yg lain bikin ketombean parahh,dan ada beberapa sampo yg malah bikin rambut keringg huhuuu':)) secintah itu sama ini and gabakal pindah ke lain hatiii<3"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","07 Nov 2019","Pakai ini sudah lama, lebih dari 15 tahun. Satu2 nya shampoo anti ketombe yg manjur buat saya. Mengurangi ketombe. Ga bikin tambah rontok lg. Sudah habis berbotol botol. Repurchase? Definitely yes... Sesuka itu. Belum ada yg bisa gantiin. Huhuhu.."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","07 Nov 2019","udah sekitar 2 tahunan aku selalu pake shampo ini, wanginya itu enak sih kayak permen gitu. aku shampoan 2-3 hari sekali aja rambut masih enak,lembut dan gak lepek. gak membuat masalah apa apa juga, gak kering, ga nimbulin ketombe ataupun rontok."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","30 Oct 2019","udah setahunan pake shampo satu ini , wanginya enak bgt dan awet juga dirambut aku. ketombe aku sekarang udah gak ada lagi, rambut lepek apalagi , udah gak lagi dong !! aku suka lagi soalnya sekarang ada yg kemasanya pump kayak gini jadi lebih praktis dan gak tumpah2 ."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","26 Oct 2019","aku pertama nyoba sachetannya. wanginya enak lembut, busanya jg standart. seminggu pake gak bikin aku ketombean. kl yg varian lainnya musti ketombean. gk bikin rambut lepek juga. repurchased ? yes. smpai detik ini msh pake dia"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","30 Sep 2019","Shampoo yang sampai saat ini jadi shampoo andalan di keluarga. Hampir semua anggota keluarga pake. Buat aku produk ini kasih efek yang lumayan ngilangin ketombe. Tapi harus dengan pemakaian rutin biar ketombe ga balik lagi."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","27 Sep 2019","dulu tuh termasuk yg ga peduli bgt sama rambut sampoan pake sampo apa aja, ketombe ada mulu tapi ga parah sih paling putih2 dikit:' sampe akhirnya rambut aku kayaknya ngambek, dia ketombean parah. terus pas pulkam gw keramas pake aja sampo yg ada d kamar mandi, sampo tanteku, pantene anti dandruff ini dan selama seminggu itu, 3x keramasan pake sampo ini, kulit kepala aku bersih:' udh dirumah coba pake ini lagi dannn dia emang cocok di aku, sampe sekarang ketombe beneran ga balik lagi:' mba anggun ga boong gais:' kalo segi produknya, dia busanya pas, gampang di bilas, wanginya enak dan lumayan awet jugaa. me likey💖"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","23 Sep 2019","dulu pernah pake shampo antidandruffnyaa clear, tp gak cocok di aku. terus kepikiran nyobain pantene ini. dia emang bener2 bisa usir ketombeku, rambut juga gak kering, dan wanginya itu enak banget, jadi pengen shampoan terus, soalnya kalau habis shampoan emang kulit kepala aku jad ngerasa nyaman dan bersih gitu."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","13 Sep 2019","pake shampo ini udah lama bangettt dari jaman sd kelas 6, dulu sebenernya ga cocok di aku malah jadi gatel2, tapi semenjak skrng udah dewasa malah jadi cocok bgt, wanginya enak, terus rambut jadi lembut bangetttttt"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","12 Sep 2019","awal pake ini cuma coba2 aja dan ternyata cocok , rambut aku ketombean parah , liat claimnya yg shampo anti dandruff langsung beli aja waktu itu, wanginya yaampun soft banget . gak mau pindah shampo lain lagi , mau pake ini aja terus ..hehehe"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","09 Sep 2019","suka banget sama shampo satu ini, wanginya khas banget enak. antri dandruffnya mantap banget apply nya , rambut yg dulu gatal2 problem ketombean dan ngembang sekarang udah gak bingung lagi , udah repurchase ke sekian kalinya gak prnah namanya kecewa deh..wkwkk"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","31 Aug 2019","dari dulu emang udah cocok pake shampo ini. ketombe kaburr , wanginya juga aku suka. apalagi udah keluar kemasan pump sekarang jadi tambah cintahh deh. tp kalau lagi pergi2 jauh aku lebih suka bawa yg kemasan sachetnya, soalnya lebih simple aja."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","27 Aug 2019","aku lumayan lama pakai shampo anti ketombe ini.. lumayan cocok awalnya, tapi ga pernah bs sampe bersih banget.. tapi sangat bkin berkurang.. dan karenanya jdi kudu sering keramas supaya tetep ga terlalu kliatan ketombenya.. karena klo udah lepek, ketombenya jdi kliatan banyak lagi.."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","27 Aug 2019","Dulu banget nyoba ini tapi gak cocok jadi gak pernah pakai lagi, tapi kemarin² coba pakai lagi ternyata cocok, mungkin ingredientsnya udah beda ya. Menurutku dari shampo anti ketombe lain yg pernah aku coba pantene termasuk shampo anti ketombe yg gak bikin rambut kering parah. Dia masih bisa melembutkan rambut tapi gak terlalu bertahan lama. Overall sih sesuai klaimnya bisa mengatasi ketombe."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","25 Aug 2019","menurut aku ini produk pantene yang paling cocok buat aku. ketombe aku jadi ngurang banget, dan bahkan kadang gada ketombe sama sekali. cuma muncul kalo emang lagi lepek banget aja. dan setelah pake ini juga rambut ku jadi seger banget rasanya, dan gak ngembang, pokoknya cocok banget. tapi sayangnya tiap pakai produk pantene rambut ku selalu jadi gampang banget rontok :("
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","06 Aug 2019","tidak pernah kecewa sama sampo ini. kayak sampo sejuta umat yg udah pasti cocok. pas jaman aku ketombean aku make ini dan perlahan hilang. aku cinta bgt, sampe gak ganti ganti meskipun ketombeku udah bhay. cinta bangeeettt💕"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","04 Aug 2019","aku suka sama shampoo ini, kenapa? karna wanginya tahan lama, teksturnya pas, busanya banyak, kemasaannya standar, ada yang sachet dan botol. cocok juga buat traveling kalau bawa yang sachet. tapi kurang bisa mengatasi masalah rambut aku hehehe. 😊😊"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","31 Jul 2019","Shampo kecintaankuu!❤ Entah kenapa rasanya kulit kepalaku cuma cocoknya sma dia, setiap kali coba shampo lain seringnya kurang cocok ada aja yg bikin gatel kulit kepala dan selalu baliknya ke si biru ini, wanginya jg enak, harga masi tergolong ramah di kantong dan tersedia dalam berbagai ukuran dr sachet sampe botol 1 liter trs gampang pula dicarinya dimana-mana ada👌🏻 Akan selalu repurchase❣"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","24 Jul 2019","Wanginya harum banget, bikin rambut haluus, kalo masalah ketombe ngurangin atau ngga gangerti ya soalnya aku g ketombean tapi mamaku make ini jadi serumah ikutan make ini wkwkkw tapi kalo kuliat sih ga ngaruh buat ilangin ketombe di rambut mamaku wkwk"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","3","23 Jul 2019","gak tau kenapa kalau aku pakai pantene yang anti dandruff ini. rambut aku jadi lebih mudah lepek. Dan ketombe aku lebih banyak. tapi Yang aku suka dari shampoo ini, itu bikin rambut terasa lebih halus dan lembut"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","2","14 Jul 2019","pertama kali beli ini cobain aja kirain karena anti dandruff bisa bikin rambut jadi ga terlalu lepek tapi emang ga lagi ketombean sih, ternyata oh ternyata sama aja, tetep bikin lepek jg di rambut. jadi sedih ga cocok akhirnya dihibahkan ke adik."
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","4","08 Jul 2019","Sebenernya aku bukan tipe rambut yang suka ketombean tapi yes yang paling aku suka sama diani bikin smooth rambut dan ga bikin rontok nambah, jadi maksudnya ; ga bikin rontok tapi juga ga nahan rontok😅"
"Shampo Anti Ketombe","Pantene","Shampo Anti Ketombe","5","05 Jul 2019","Ini shampoo andalanque di saat rambut kusam, berminyak, ketombe duhh dia yg bikin rambut aku kembali sehat lagi :))) wanginya enak tahan lama, selain itu rambut jadi halus cinta pokoknya ❣️Repurchase? Tentu"
